

:Start
3, Gold to repay debts.
4, Gold to support his addiction  [[Gold to support his addiction]]
5, The joy of solving mysteries.
6, A chance for vengeance.


:Gold to support his addiction 
2, drinking
4, gambling
5, harlots
6, smoking.


:Trait On the constables face is
1, A scar from a burn.
2, A jagged scar.
3, A hard-set jaw.
4, A friendly grin.
5, A faraway look.
6, A furrowed brow.
7, A pair of piercing eyes.
8, A broken nose.
9, Bushy eyebrows.
10, Unshaven stubble.
11, A neatly-trimmed beard.
12, An intimidating mustache.


:Possession The constable carries
1, A magnifying lens.
2, A blade with a carved hilt  [[A blade with a carved hilt]]
3, A blade with beasts sculpted into the steel of the guard  [[A blade with beasts sculpted into the steel of the guard]]
4, A blade made of blackened steel.
5, An unusual hat.
6, A clue from an unsolved crime.
7, A token from a lost love.
8, Props for several disguises.
9, Alchemical reference manual.
10, A pocket-sized almanac.


:A blade with a carved hilt 
1, ivory
2, jade
3, soapstone
4, ebony;
5, mahogany
6, oak.


:A blade with beasts sculpted into the steel of the guard 
1, dragons;
2, lions
3, scorpions
4, snakes;
5, spiders
6, wolves.


:Knowledge The constable is particularly knowledgeable on
1, City or national politics.
2, The law and legal proceedings.
3, Religious history and philosophy.
4, Grappling maneuvers or pugilism.
5, Ancient wars and military tactics.
6, The care and crafting of weapons.
7, Poisons and poisonmaking.
8, Medicines and the healing arts.
9, Subterranean survival.
10, Foreign customs and exotic artwork.
11, Tall tales and drinking songs.
12, Fine wines and gourmet food.

