

:Start
6, tailor.


:A nobleman 
1, wise king
2, tyrant king
3, old lord
4, young lord;
5, handsome prince
6, wealthy merchant


:A great beast 
1, bear
2, boar;
3, dragon
4, lion
5, stag
6, wolf.


:A diminutive beast 
1, cat
2, dog;
3, fox
4, rat
5, snake
6, spider.


:An aquatic creature 
1, frog
2, fish;
3, mermaid
4, octopus
5, swan
6, whale.


:A bird 
1, dove
2, eagle;
3, mockingbird
4, owl
5, raven
6, rooster.


:A monster 
1, devil
2, demon;
3, giant
4, ghost
5, goblin
6, ogre.


:An event 
1, battle
2, captivity;
3, feast
4, fair
5, tournament
6, wedding.


:A wild location 
1, cave
2, desert;
3, forest
4, lake/river
5, mountain
6, sea.


:A settled place 
1, castle
2, garden;
3, inn/tavern
4, market
5, temple
6, tomb.


:An item or object 
1, coin
2, book;
3, goblet
4, shield
5, ship
6, sword.


:The song is popular because
1, It was written by a legendary bard.
2, It has a subversive double meaning.
3, It was banned by a tyrannical ruler.
4, It was banned by a priest or priestess.
5, It was a popular sovereign's favorite.
6, It was sung at a magnificent wedding feast.
7, Its lyrics are bawdy and outrageous.
8, No one knows, but it has a catchy tune.


:The song is commonly sung at
1, Pubs and scholarly ceremonies.
2, Pubs and military camps.
3, Religious ceremonies and festivals.
4, Royal courts and weddings.
5, Taverns and aboard ships.
6, Taverns and brothels.
7, Taverns and mining camps.
8, Tournaments.

