

:Start
3, A gold signet ring.
4, A dagger in each boot.
5, A mask covering the face.
6, Low-cut shirt.


:Weapon The assassin carries
1, A blade with a gem embedded in the pommel.
2, A blade with soft leather tassels dangling from the pommel.
3, A blade with a carved hilt  [[A blade with a carved hilt]]
4, A blade with a gently curved hilt.
5, A blade with beasts sculpted into the steel of the guard  [[A blade with beasts sculpted into the steel of the guard]]
6, A blade made of blackened steel.
7, A highly polished blade.
8, A blade with runes carved into it.
9, Arrows/bolts tipped with black steel.
10, Arrows/bolts with bronzed tips.
11, Arrows/bolts fletched with crow feathers.
12, Arrows/bolts fletched with peacock feathers.


:A blade with a carved hilt 
1, ivory
2, jade
3, soapstone
4, ebony;
5, mahogany
6, oak.


:A blade with beasts sculpted into the steel of the guard 
1, dragons;
2, lions
3, scorpions
4, snakes;
5, spiders
6, wolves.


:Goal The assassin is looking for
1, Accomplices to help complete a job.
2, Revenge against a rival assassin.
3, An easy contract.
4, Extra muscle for a tough assignment.
5, Rumors that may lead to a new client.
6, Word from a missing guild contact.
7, Someone to frame up for a murder.
8, Revenge against a double-crossing client.
9, A big payday.
10, A rowdy evening of carousing.


:Background The assassin is
1, A veteran hitman.
2, A desperate footpad.
3, A reckless fortune seeker.
4, A well-known slayer.
5, A brash, young fool.
6, A student of the craft.
7, A charismatic butcher.
8, A mysterious foreigner.
9, A femme fatale.
10, A charming rogue.
11, A dashing swashbuckler.
12, A brutish thug.


:A thugs tattoo 
1, crossed bones;
2, dagger
3, dragon
4, eagle
5, skull;
6, snake
7, spider web
8, thorns.


:A sailors tattoo 
1, anchor
2, fish;
3, mermaid
4, octopus
5, shark
6, whale.


:Apparel The assassin wears
1, A flashy earring.
2, Shiny leather boots.
3, A gold signet ring.
4, A dagger in each boot.
5, A mask covering the face.
6, A wide-brimmed hat.
7, A cloak with a dark hood.
8, A black traveler's cloak.
9, A bandolier containing vials of poison.
10, A quiver full of arrows/bolts.
11, A dark red cape.
12, Boots with golden buckles.
13, A leather baldric.
14, A handkerchief tied over the head.
15, A small silver chain around the neck.
16, A long dark ponytail.
17, Luscious brown curls.
18, A ruffled shirt.
19, A black leather coat.
20, A handkerchief in the breast pocket.


:Weapon The assassin wields
1, A blade with a gem embedded in the pommel.
2, A blade with soft leather tassels dangling from the pommel.
3, A blade with a carved hilt  [[A blade with a carved hilt  0]]
4, A blade with a gently curved hilt.
5, A blade with beasts engraved in the guard  [[A blade with beasts engraved in the guard]]
6, A blade made of blackened steel.
7, A highly polished blade.
8, A blade with strange runes carved into it.
9, A blade with a serrated edge.
10, A curved, exotic blade.


:A blade with a carved hilt  0
1, ivory;
2, jade
3, soapstone
4, ebony;
5, mahogany
6, oak.


:A blade with beasts engraved in the guard 
1, dragons
2, lions
3, scorpions;.
4, snakes
5, spiders
6, wolves.


:Possession The assassin also carries
1, Several throwing knives.
2, An array of poisons in stoppered vials.
3, Several doses of a deadly poison.
4, A blowgun with poisoned darts.
5, An over-sized crossbow.
6, Arrows/bolts tipped with black steel.
7, Arrows/bolts with bronzed tips.
8, Arrows/bolts fletched with crow feathers.
9, Arrows/bolts fletched with peacock feathers.
10, Arrows/bolts coated in poison.
11, Some hemp rope and a silk handkerchief.
12, A pocketbook of notes and maps.
13, Climbing gear—pitons, hammer, and rope.
14, A mask.
15, The token of a love.
16, Letters for blackmail.
17, A lucky charm  [[A lucky charm]]
18, A flask filled with spirits.
19, A wineskin.
20, A little jar of mustache wax.


:A lucky charm 
2, rabbit's foot;
4, lucky coin
5, horseshoe;
6, four-leafed clover.


:Work Style The assassin prefers to operate
1, Alone.
2, Alone, but with a contact's knowledge..
3, With a partner to provide extra muscle.
4, With a partner to serve as a look-out.
5, With a partner to create a diversion.
6, Wearing a mask.


:Rumored Hit Recently the assassin is rumored to have notched a kill in or near aoranorthe
1, Residential district.
2, Workshop or guildhall.
3, Merchant's office.
4, Warehouse or shipyard.
5, A temple complex.
6, Abandoned warehouse.
7, Noble's residence.
8, Library or university.
9, Gatehouse or barracks.
10, Market square.
11, Inn.
12, Brothel.
13, Cemetery.
14, Town hall.
15, Palace.
16, Bridge.
17, Pub.
18, Tavern.
19, Docks.
20, Bridge.


:Rumored Mark The assassin is rumored to have killed aoranorthe
1, Lord or lady.
2, King or queen.
3, Prince or princess.
4, Priest or priestess.
5, Heretic or prophet.
6, Merchant.
7, Politician.
8, Crime boss.
9, Warlord.
10, Sea captain.


:Effect The poison will cause or induce
1, Wounds to bleed more profusely.
2, A splitting headache.
3, Aches all over the body.
4, Infection in and near open wounds.
5, Fever and chills.
6, Airway constriction or shortness of breath.
7, Excess mucus production, making breathing difficult.
8, Blurry vision or blindness.
9, A painful rash.
10, Itchy hives.
11, Loss of coordination and/or impaired walking.
12, Weakness in limbs and/or exhaustion.
13, Nausea and/or indigestion.
14, Vomiting and/or diarrhea.
15, Drowsiness and/or loss of consciousness.
16, Memory loss.
17, Inability to focus and/or to think clearly.
18, Nightmares and/or hallucinations.
19, Paranoia and/or insomnia.
20, Impotence, infertility, or miscarriage.


:Consistency The poison is
1, A thick paste.
2, A thin paste.
3, A flaky powder.
4, A fluffy powder.
5, Made of fine crystals.
6, Made of coarse crystals.
7, A pungent potion.
8, A fragrant potion.
9, An odorless potion.
10, A foul-smelling potion. 10. Black.
11, An oily liquid.
12, A thick, gloopy liquid.


:Color The poison is
1, Pale green.
2, Dark green.
3, Blue green.
4, Olive green.
5, Yellow.
6, Red.
7, White.
8, Grey.
9, Brown.
11, Blue.
12, Violet.


:The main ingredient is harvested from
1, A spider.
2, A snake.
3, A centipede or scorpion.
4, A frog or lizard.
5, A jellyfish or coral.
6, A medusa or naga.
7, An otyugh or ooze.
8, A drider or ettercap.
9, A basilisk or cockatrice.
10, A demon or devil.
11, A flower.
12, A fruit.
13, A mold.
14, A leaf.
15, A grass.
16, Mushrooms.
17, A root.
18, A seed.
19, A tree bark.
20, A mineral.


:The poison is prepared by
1, Boiling slowly.
2, Boiling rapidly.
3, Brining.
4, Burning.
5, Desiccating.
6, Fermenting.
7, Roasting
8, Smoking


:The poison is most effective when
1, Ingested with food.
2, Ingested with alcohol.
3, Inhaled deeply.
4, Spread over a large area of the skin.
5, Applied to a weapon that pierces the flesh.
6, Applied to a weapon that slashes the flesh.


:The antidote to the poison is
1, A simple herbal remedy.
2, A complex herbal potion or salve.
3, A widely available healing potion or balm.
4, An intricate alchemical concoction.
5, No known earthly substances.
6, Rare and powerful magic.

